id,sett_prod,anno,imballo,lotto,desc1,desc2,desc3,q_iniz,mov,magazzino,mv,mo,cv,co,ce,contratto,acquirente,created_at,updated_at,rt,lotto_padre,anno_raccolta,conto_lavoro
225,0,2025,BIG BAG,FA11/2025,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,1012,0,Fabbrica,0.254,0,0,0,0.02,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.72,,2025,false
226,0,2025,BIG BAG,FA11/2025,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,1043,0,Fabbrica,0.197,0,0,0,0.008,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.795,,2025,false
227,18,2026,BIG BAG,FA04/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,887,0,Fabbrica,0.195,0,0,0,0.087,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.718,,2025,false
228,18,2026,BIG BAG,FA04/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,720,0,Fabbrica,0.193,0,0,0,0.022,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.785,,2025,false
229,22,2026,BIG BAG,FA05/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,896,0,Fabbrica,0.225,0,0,0,0.029,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.747,,2025,false
230,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,968,0,Fabbrica,0.293,0,0,0,0.019,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.686,,2025,false
231,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,876,0,Fabbrica,0.25,0,0,0,0.052,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.626,,2025,false
232,0,2025,BIG BAG,FA10/2025,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,669,0,Fabbrica,0.433,0,0,0,0.052,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.509,,2025,false
233,0,2025,BIG BAG,FA11/2025,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,1000,0,Fabbrica,0.326,0,0,0,0.104,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.569,,2025,false
234,18,2026,BIG BAG,FA04/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,928,0,Fabbrica,0.302,0,0,0,0.012,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.686,,2025,false
235,20,2026,BIG BAG,FA05/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,1104,0,Fabbrica,0.21,0,0,0,0,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.728,,2025,false
236,20,2026,BIG BAG,FA05/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,1084,0,Fabbrica,0.16,0,0,0,0,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.72,,2025,false
237,20,2026,BIG BAG,FA05/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,996,0,Fabbrica,0.126,0,0,0,0,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.86,,2025,false
238,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,835,0,Fabbrica,0.204,0,0,0,0.009,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.788,,2025,false
239,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,850,0,Fabbrica,0.36,0,0,0,0.016,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.624,,2025,false
240,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,954,0,Fabbrica,0.14,0,0,0,0.108,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.752,,2025,false
241,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,900,0,Fabbrica,0.042,0,0,0,0.35,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.608,,2025,false
242,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,998,0,Fabbrica,0.13,0,0,0,0.25,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.62,,2025,false
243,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,959,0,Fabbrica,0.158,0,0,0,0.084,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.758,,2025,false
244,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,880,0,Fabbrica,0.138,0,0,0,0.15,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.712,,2025,false
245,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,861,0,Fabbrica,0.112,0,0,0,0.396,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.492,,2025,false
246,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,863,0,Fabbrica,0.104,0,0,0,0.45,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.446,,2025,false
247,27,2026,BIG BAG,FA07/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,936,0,Fabbrica,0.162,0,0,0,0.132,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.706,,2025,false
248,27,2026,BIG BAG,FA07/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,832,0,Fabbrica,0.11,0,0,0,0.368,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.522,,2025,false
249,27,2026,BIG BAG,FA07/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,998,0,Fabbrica,0.183,0,0,0,0.066,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.751,,2025,false
250,23,2026,BIG BAG,FA06/2026,CONVENZIONALI,ROTTAME,ROTT.SGUSCIATRICE,845,0,Fabbrica,0.346,0,0,0,0.004,,,2026-08-03T19:39:07.601909+00:00,2026-08-03T19:39:07.601909+00:00,0.65,,2025,false
251,18,2026,BIG03/2025,FI1459/2026,CONVENZIONALI,SCARTI,11/13,967,0,Fabbrica,0,0,0,0,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
252,18,2026,BIG03/2025,FI1459/2026,CONVENZIONALI,SCARTI,13/15,972,0,Fabbrica,0,0,0,0,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
253,20,2026,BIG03/2025,FI1459/2026,CONVENZIONALI,SCARTI,13/15,920,0,Vignanello,0.458,0.205,0,0.315,0.029,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
254,20,2026,BIG03/2025,FI1459/2026,CONVENZIONALI,SCARTI,11/13,730,0,Fabbrica,0.506,0.26,0,0.22,0.003,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
255,0,2025,BIG BAG,FA11/2025,CONVENZIONALI,SCARTI,DA SCEGLIERE,1036,0,Fabbrica,0.346,0.0933,0,0.0933,0.056,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
256,0,2025,BIG BAG,FA11/2025,CONVENZIONALI,SCARTI,DA SCEGLIERE,995,0,Fabbrica,0.447,0.0766,0,0.1066,0.027,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
257,0,2025,BIG BAG,FA12/2025,CONVENZIONALI,SCARTI,DA SCEGLIERE,975,0,Fabbrica,0.36,0.1366,0,0.12,0.043,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
258,0,2025,BIG BAG,FA06/2026,CONVENZIONALI,SCARTI,DA SCEGLIERE,950,0,Fabbrica,0.452,0.07,0,0.13,0.1,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
259,0,2025,BIG BAG,FA06/2026,CONVENZIONALI,SCARTI,DA SCEGLIERE,950,0,Fabbrica,0.537,0.155,0,0.17,0.057,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
260,0,2025,BIG BAG,FA06/2026,CONVENZIONALI,SCARTI,DA SCEGLIERE,420,0,Fabbrica,0.506,0.08,0,0.065,0.15,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
261,0,2025,BIG BAG,FA12/2025,CONVENZIONALI,SCARTI,13/15,1174,0,Fabbrica,0.292,0.0666,0,0.0966,0.051,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
262,0,2025,BIG BAG,FA05/2026,CONVENZIONALI,SCARTI,11/13,1009,0,Fabbrica,0.236,0.085,0,0.07,0.008,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
263,0,2025,BIG BAG,FA06/2026,CONVENZIONALI,SCARTI,11/13,490,0,Fabbrica,0.436,0.09,0,0.07,0.004,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
264,0,2025,BIG BAG,FA06/2026,CONVENZIONALI,SCARTI,13/15,537,0,Fabbrica,0.382,0.07,0,0.04,0.162,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
265,14,2026,BIG BAG N°1,SBSS125/2025,BIOSUISSE,SGUSCIATE,9/11,1000,0,Vignanello,0,0.0133,0,0.0366,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
266,14,2026,BIG BAG N°2,SBSS125/2025,BIOSUISSE,SGUSCIATE,9/11,669,0,Vignanello,0.001,0.02,0,0.05,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
267,14,2026,BIG BAG N°1,SBSS125/2025,BIOSUISSE,SGUSCIATE,11/13,1000,0,Vignanello,0,0.01,0,0.04,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
268,14,2026,BIG BAG N°2,SBSS125/2025,BIOSUISSE,SGUSCIATE,11/13,1000,0,Vignanello,0,0.01,0,0.0333,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
269,14,2026,BIG BAG N°3,SBSS125/2025,BIOSUISSE,SGUSCIATE,11/13,1000,0,Vignanello,0,0.0133,0,0.0433,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
270,14,2026,BIG BAG N°4,SBSS125/2025,BIOSUISSE,SGUSCIATE,11/13,1000,0,Vignanello,0,0.02,0,0.0433,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
271,14,2026,BIG BAG N°5,SBSS125/2025,BIOSUISSE,SGUSCIATE,11/13,1000,0,Vignanello,0,0.01,0,0.0533,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
272,14,2026,BIG BAG N°6,SBSS125/2025,BIOSUISSE,SGUSCIATE,11/13,1000,0,Vignanello,0,0.0033,0,0.06,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
273,14,2026,BIG BAG N°7,SBSS125/2025,BIOSUISSE,SGUSCIATE,11/13,1000,0,Vignanello,0,0.0033,0,0.0333,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
274,14,2026,BIG BAG N°8,SBSS125/2025,BIOSUISSE,SGUSCIATE,11/13,1000,0,Vignanello,0,0.0166,0,0.06,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
275,14,2026,BIG BAG N°9,SBSS125/2025,BIOSUISSE,SGUSCIATE,11/13,653,0,Vignanello,0.001,0.0233,0,0.0733,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
276,14,2026,BIG BAG N°1,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1000,0,Vignanello,0,0.0033,0,0.0366,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
277,14,2026,BIG BAG N°2,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1000,0,Vignanello,0,0.0066,0,0.0266,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
278,14,2026,BIG BAG N°3,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1000,0,Vignanello,0,0.0133,0,0.0566,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
279,14,2026,BIG BAG N°4,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1000,0,Vignanello,0.001,0.02,0,0.06,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
280,14,2026,BIG BAG N°5,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1000,0,Vignanello,0,0.01,0,0.0666,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
281,14,2026,BIG BAG N°6,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1000,0,Vignanello,0,0.0066,0,0.08,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
282,14,2026,BIG BAG N°7,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1000,0,Vignanello,0,0.0133,0,0.0766,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
283,14,2026,BIG BAG N°8,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1000,0,Vignanello,0,0.01,0,0.0566,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
284,14,2026,BIG BAG N°9,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1000,0,Vignanello,0,0.0133,0,0.0733,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
285,14,2026,BIG BAG N°10,SBSS125/2025,BIOSUISSE,SGUSCIATE,13/15,1092,0,Vignanello,0.001,0.02,0,0.0866,0,,,2026-08-03T19:39:07.760694+00:00,2026-08-03T19:39:07.760694+00:00,0,,2025,false
286,22,2025,BIG BAG 5,SG05/2025,GIFFONI,SGUSCIATE,9/11,1000,0,Fabbrica,0.003,0.015,0,0.025,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
287,22,2025,BIG BAG 6,SG05/2025,GIFFONI,SGUSCIATE,9/11,1000,0,Fabbrica,0.004,0.03,0,0.01,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
288,22,2025,BIG BAG 7,SG05/2025,GIFFONI,SGUSCIATE,9/11,1000,0,Fabbrica,0.002,0.02,0,0.015,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
289,6,2025,BIG BAG N.5,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0166,0,0.1366,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
290,6,2025,BIG BAG N.7,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.02,0.0966,0,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
291,6,2025,BIG BAG N.9,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.0066,0,0.0833,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
292,6,2025,BIG BAG N.13,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.02,0,0.0866,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
293,6,2025,BIG BAG N.16,SO022025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0.001,0.0166,0,0.0866,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
294,7,2025,sacchi kg 25,SO022025,CONVENZIONALI,SGUSCIATE,13/15,700,0,Vignanello,0,0.0233,0,0.11,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
295,11,2025,BIG BAG N.5,SO032025,CONVENZIONALI,SGUSCIATE,13/15,680,0,Fabbrica,0.002,0.0266,0,0.1133,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
296,24,2025,BIG BAG N. 2,SO062025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.005,0,0.025,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
297,24,2025,BIG BAG N. 3,SO062025,CONVENZIONALI,SGUSCIATE,13/15,1000,0,Fabbrica,0,0.02,0,0.01,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
298,12,2026,BIG BAG,SO11/2024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.055,0,0,0,0.005,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
299,12,2026,BIG BAG,SO102024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.1066,0,0,0,0.003,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
300,12,2026,BIG BAG,SO102024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.068,0,0,0,0.003,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
301,12,2026,BIG BAG,SO112024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.074,0,0,0,0.003,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
302,12,2026,BIG BAG,SO112024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.068,0,0,0,0.002,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
303,12,2026,BIG BAG,SO112024,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.086,0,0,0,0.003,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
304,26,2025,BIG BAG N°8,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.029,0,0,0,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
305,26,2025,BIG BAG N°9,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.036,0,0,0,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
306,26,2025,BIG BAG N°11,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.026,0,0,0,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
307,26,2025,BIG BAG N°13,SF062025,CONVENZIONALI,ROTTAME,DA SCEGLIERE,1000,0,Fabbrica,0.086,0,0,0,0.002,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
308,15,2025,BIG BAG N°1,S101/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.001,0.01,0,0.0433,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
309,19,2025,BIG BAG N°2,S102/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.001,0.03,0,0.0366,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
310,21,2025,BIG BAG N°1,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.001,0.02,0,0.0533,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
311,21,2025,BIG BAG N°2,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.001,0.0166,0,0.05,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
312,21,2025,BIG BAG N°3,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.002,0.0233,0,0.0666,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
313,21,2025,BIG BAG N°4,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0.002,0.0166,0,0.0466,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
314,21,2025,BIG BAG N°5,S103/2024,FAIR FOR LIFE,SGUSCIATE,9/11,1000,0,Vignanello,0,0.0066,0,0.0433,0,,,2026-08-03T19:39:30.920822+00:00,2026-08-03T19:39:30.920822+00:00,0,,2024,false
6,43,2025,BIG BAG N° 6,S106/2025,BIOLOGICHE,SGUSCIATE,13/15,1000,0,Vignanello,0,0.0233,0,0.0966,0,,,2026-08-03T19:39:06.743322+00:00,2026-08-18T17:55:04.495635+00:00,0,,2025,false
